Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,160094,-,b'Karnataka',b'India',12.98,77.59,5,931,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Pressure,Solar Zenith Angle
2019,11,16,3,0,0,0,0,19.200000000000003,2.3000000000000003,909,130.34
2019,11,16,4,0,0,0,0,18.900000000000002,1.8,910,116.15
2019,11,16,5,0,0,0,0,18.5,1.3,911,102.07000000000001
2019,11,16,6,0,2,0,2,19,1.8,912,87.92
2019,11,16,7,0,15,0,15,20.400000000000002,2.9000000000000004,913,74.54
2019,11,16,8,0,157,4,155,22.200000000000003,3.3000000000000003,913,61.51
2019,11,16,9,0,469,240,313,23.900000000000002,3.4000000000000004,914,49.43
2019,11,16,10,0,266,15,254,25.3,3.4000000000000004,913,39.24
2019,11,16,11,0,627,223,439,26.3,3.3000000000000003,912,32.74
2019,11,16,12,0,705,342,415,26.900000000000002,3.2,911,32.27
2019,11,16,13,0,542,172,407,27.1,3.2,910,38.050000000000004
2019,11,16,14,0,572,447,273,26.8,3.1,910,47.86
2019,11,16,15,0,479,783,84,26.200000000000003,3,910,59.74
2019,11,16,16,0,250,622,65,24.900000000000002,2.3000000000000003,910,72.67
2019,11,16,17,0,38,217,23,22.6,1.4000000000000001,911,86.07000000000001
2019,11,16,18,0,0,0,0,21.5,1.5,912,100.10000000000001
2019,11,16,19,0,0,0,0,21,1.9000000000000001,913,114.15
2019,11,16,20,0,0,0,0,20.5,2.1,913,128.31
2019,11,16,21,0,0,0,0,19.900000000000002,2.1,913,142.51
2019,11,16,22,0,0,0,0,19.400000000000002,2,913,156.6
2019,11,16,23,0,0,0,0,19.200000000000003,1.9000000000000001,912,169.9
2019,11,17,0,0,0,0,0,18.900000000000002,1.7000000000000002,912,171.53
2019,11,17,1,0,0,0,0,18.6,1.6,911,158.63
2019,11,17,2,0,0,0,0,18.2,1.4000000000000001,911,144.57
2019,11,17,3,0,0,0,0,17.8,1.3,911,130.39000000000001
2019,11,17,4,0,0,0,0,17.400000000000002,1.2000000000000002,911,116.22
2019,11,17,5,0,0,0,0,17,1.1,912,102.16
2019,11,17,6,0,20,147,14,17.5,1.6,913,88.01
2019,11,17,7,0,228,639,59,19.200000000000003,2.4000000000000004,913,74.66
2019,11,17,8,0,469,825,77,21.3,2.5,914,61.660000000000004
2019,11,17,9,0,676,909,87,23.400000000000002,2.8000000000000003,914,49.620000000000005
2019,11,17,10,0,828,950,94,24.8,2.8000000000000003,913,39.46
2019,11,17,11,0,907,962,100,25.700000000000003,2.8000000000000003,912,32.99
2019,11,17,12,0,910,958,102,26.200000000000003,2.8000000000000003,911,32.51
2019,11,17,13,0,834,933,101,26.3,2.8000000000000003,910,38.230000000000004
2019,11,17,14,0,688,877,101,26,2.7,910,47.980000000000004
2019,11,17,15,0,487,788,90,25.5,2.6,910,59.82
2019,11,17,16,0,252,609,71,24,2,910,72.72
2019,11,17,17,0,37,190,24,20.8,1.2000000000000002,911,86.09
2019,11,17,18,0,0,0,0,19.6,1.4000000000000001,912,100.10000000000001
2019,11,17,19,0,0,0,0,19.200000000000003,1.6,913,114.13
2019,11,17,20,0,0,0,0,18.8,1.8,913,128.28
2019,11,17,21,0,0,0,0,18.400000000000002,1.8,913,142.45000000000002
2019,11,17,22,0,0,0,0,18,1.6,913,156.51
2019,11,17,23,0,0,0,0,17.6,1.5,913,169.73
2019,11,18,0,0,0,0,0,17.3,1.5,912,171.39000000000001
2019,11,18,1,0,0,0,0,17.5,1.5,911,158.62
2019,11,18,2,0,0,0,0,17.6,1.7000000000000002,911,144.6
2019,11,18,3,0,0,0,0,17.5,1.7000000000000002,911,130.44
2019,11,18,4,0,0,0,0,17.400000000000002,1.6,912,116.29
2019,11,18,5,0,0,0,0,17.2,1.6,912,102.24000000000001
2019,11,18,6,0,15,43,13,17.8,2.3000000000000003,913,88.11
2019,11,18,7,0,205,450,87,19.900000000000002,3.3000000000000003,913,74.79
2019,11,18,8,0,435,673,117,22.3,3.9000000000000004,914,61.81
2019,11,18,9,0,348,75,299,24.400000000000002,4.1000000000000005,914,49.800000000000004
2019,11,18,10,0,452,93,381,25.8,3.9000000000000004,913,39.68
2019,11,18,11,0,212,11,203,26.700000000000003,3.7,912,33.24
2019,11,18,12,0,635,234,438,27.1,3.6,911,32.74
2019,11,18,13,0,570,214,403,27.200000000000003,3.5,910,38.4
2019,11,18,14,0,649,738,156,27,3.4000000000000004,910,48.1
2019,11,18,15,0,405,430,190,26.400000000000002,3.2,910,59.9
2019,11,18,16,0,230,432,102,25.1,2.5,910,72.76
2019,11,18,17,0,31,76,26,23.200000000000003,1.8,911,86.11
2019,11,18,18,0,0,0,0,22.400000000000002,2.2,911,100.09
2019,11,18,19,0,0,0,0,22,2.5,912,114.11
2019,11,18,20,0,0,0,0,21.6,2.4000000000000004,912,128.24
2019,11,18,21,0,0,0,0,21.200000000000003,2.2,912,142.39000000000001
2019,11,18,22,0,0,0,0,20.8,2.1,912,156.42000000000002
2019,11,18,23,0,0,0,0,20.200000000000003,1.7000000000000002,912,169.55
2019,11,19,0,0,0,0,0,19.700000000000003,1.4000000000000001,911,171.26
2019,11,19,1,0,0,0,0,19.3,1.2000000000000002,911,158.61
2019,11,19,2,0,0,0,0,18.900000000000002,1.1,910,144.63
2019,11,19,3,0,0,0,0,18.5,0.9,911,130.49
2019,11,19,4,0,0,0,0,18.1,0.9,911,116.36
2019,11,19,5,0,0,0,0,17.8,0.9,912,102.33
2019,11,19,6,0,18,133,13,18.6,1.2000000000000002,912,88.21000000000001
2019,11,19,7,0,221,623,58,20.6,2.2,913,74.91
2019,11,19,8,0,458,813,76,22.400000000000002,2.4000000000000004,914,61.96
2019,11,19,9,0,663,898,86,24.200000000000003,2.5,914,49.980000000000004
2019,11,19,10,0,815,942,92,25.6,2.6,913,39.9
2019,11,19,11,0,898,974,86,26.6,2.7,912,33.480000000000004
2019,11,19,12,0,902,973,86,27.1,2.7,911,32.96
2019,11,19,13,0,832,957,84,27.400000000000002,2.8000000000000003,910,38.57
2019,11,19,14,0,689,910,83,27.200000000000003,2.7,909,48.21
2019,11,19,15,0,491,836,73,26.700000000000003,2.5,909,59.96
2019,11,19,16,0,258,679,57,25.6,1.7000000000000002,910,72.8
2019,11,19,17,0,37,210,23,23.400000000000002,0.9,910,86.12
2019,11,19,18,0,0,0,0,22.8,0.6000000000000001,911,100.09
2019,11,19,19,0,0,0,0,22.400000000000002,0.30000000000000004,911,114.08
2019,11,19,20,0,0,0,0,21.5,0.2,912,128.19
2019,11,19,21,0,0,0,0,21,0.30000000000000004,912,142.32
2019,11,19,22,0,0,0,0,20.3,0.2,912,156.32
2019,11,19,23,0,0,0,0,19.900000000000002,0.30000000000000004,911,169.37
2019,11,20,0,0,0,0,0,19.700000000000003,0,910,171.13
2019,11,20,1,0,0,0,0,19.400000000000002,0.4,910,158.6
2019,11,20,2,0,0,0,0,19.3,0.7000000000000001,909,144.66
2019,11,20,3,0,0,0,0,19.5,0.9,910,130.54
2019,11,20,4,0,0,0,0,19.6,1.1,910,116.43
2019,11,20,5,0,0,0,0,19.400000000000002,1,911,102.42
2019,11,20,6,0,5,0,5,19.6,1.3,911,88.31
2019,11,20,7,0,84,0,84,21.200000000000003,2.4000000000000004,912,75.04
2019,11,20,8,0,308,215,207,23,3.3000000000000003,912,62.120000000000005
2019,11,20,9,0,589,599,205,24.6,3.8000000000000003,912,50.17
2019,11,20,10,0,672,466,316,25.6,3.8000000000000003,912,40.11
2019,11,20,11,0,594,189,437,26.3,3.8000000000000003,911,33.72
2019,11,20,12,0,673,298,423,26.400000000000002,3.9000000000000004,910,33.17
2019,11,20,13,0,651,361,369,26.1,3.9000000000000004,909,38.730000000000004
2019,11,20,14,0,340,59,301,25.5,3.8000000000000003,909,48.32
2019,11,20,15,0,288,121,228,24.400000000000002,3.5,909,60.03
2019,11,20,16,0,11,0,11,23.200000000000003,2.7,910,72.83
2019,11,20,17,0,4,0,4,21.6,1.6,910,86.13
2019,11,20,18,0,0,0,0,20.8,1.5,911,100.07000000000001
2019,11,20,19,0,0,0,0,20.400000000000002,1.4000000000000001,912,114.05
2019,11,20,20,0,0,0,0,20.1,1.5,912,128.14000000000001
2019,11,20,21,0,0,0,0,19.900000000000002,1.4000000000000001,912,142.25
2019,11,20,22,0,0,0,0,19.700000000000003,1.3,912,156.21
2019,11,20,23,0,0,0,0,19.5,1.2000000000000002,912,169.19
2019,11,21,0,0,0,0,0,19.400000000000002,1.4000000000000001,911,171
2019,11,21,1,0,0,0,0,19.3,1.5,911,158.59
2019,11,21,2,0,0,0,0,19.1,1.4000000000000001,910,144.70000000000002
2019,11,21,3,0,0,0,0,18.900000000000002,1.3,910,130.6
2019,11,21,4,0,0,0,0,18.7,1.2000000000000002,911,116.51
2019,11,21,5,0,0,0,0,18.6,1.2000000000000002,911,102.51
2019,11,21,6,0,2,0,2,19.1,1.7000000000000002,912,88.42
2019,11,21,7,0,14,0,14,20.5,2.8000000000000003,913,75.17
2019,11,21,8,0,322,258,201,21.900000000000002,3.5,913,62.27
2019,11,21,9,0,397,136,310,24,4.2,913,50.35
2019,11,21,10,0,298,21,282,25.400000000000002,4.5,913,40.33
2019,11,21,11,0,148,4,145,26.200000000000003,4.5,912,33.95
2019,11,21,12,0,406,41,372,26.700000000000003,4.4,911,33.38
2019,11,21,13,0,117,0,117,26.8,4.3,910,38.88
2019,11,21,14,0,210,10,204,26.6,4.1000000000000005,910,48.42
2019,11,21,15,0,367,309,213,26,3.9000000000000004,910,60.09
2019,11,21,16,0,235,484,93,24.700000000000003,3,910,72.86
2019,11,21,17,0,34,111,26,22.5,1.9000000000000001,911,86.13
2019,11,21,18,0,0,0,0,21.5,2.2,912,100.06
2019,11,21,19,0,0,0,0,20.8,2.5,913,114.02
2019,11,21,20,0,0,0,0,20.1,2.4000000000000004,913,128.09
2019,11,21,21,0,0,0,0,19.5,2.3000000000000003,914,142.18
2019,11,21,22,0,0,0,0,19.200000000000003,2.2,914,156.11
2019,11,21,23,0,0,0,0,18.900000000000002,2.2,913,169.01
2019,11,22,0,0,0,0,0,18.6,2.3000000000000003,913,170.87
2019,11,22,1,0,0,0,0,18.2,2.2,912,158.59
2019,11,22,2,0,0,0,0,18,2.7,912,144.73
2019,11,22,3,0,0,0,0,17.6,2.9000000000000004,912,130.66
2019,11,22,4,0,0,0,0,17.3,2.9000000000000004,912,116.59
2019,11,22,5,0,0,0,0,16.900000000000002,2.6,913,102.61
2019,11,22,6,0,15,106,13,17,2.6,913,88.52
2019,11,22,7,0,14,0,14,18.7,3.7,914,75.3
2019,11,22,8,0,311,232,203,20.8,4.2,914,62.42
2019,11,22,9,0,662,910,84,22.6,4.2,915,50.53
2019,11,22,10,0,490,135,387,24.1,4.2,914,40.54
2019,11,22,11,0,552,144,432,25.200000000000003,4.2,913,34.18
2019,11,22,12,0,262,14,250,25.8,4.1000000000000005,913,33.59
2019,11,22,13,0,541,181,401,25.900000000000002,4.1000000000000005,912,39.03
2019,11,22,14,0,470,220,324,25.6,3.8000000000000003,911,48.51
2019,11,22,15,0,340,235,223,24.900000000000002,3.5,911,60.14
2019,11,22,16,0,219,427,94,23.5,2.6,911,72.88
2019,11,22,17,0,39,193,26,20.400000000000002,1.5,912,86.13
2019,11,22,18,0,0,0,0,18.900000000000002,1.6,913,100.04
2019,11,22,19,0,0,0,0,18.2,1.7000000000000002,914,113.98
2019,11,22,20,0,0,0,0,17.400000000000002,1.7000000000000002,914,128.03
2019,11,22,21,0,0,0,0,16.7,1.7000000000000002,914,142.1
2019,11,22,22,0,0,0,0,16,1.7000000000000002,914,156
2019,11,22,23,0,0,0,0,15.3,1.6,914,168.82
2019,11,23,0,0,0,0,0,15.100000000000001,1.7000000000000002,913,170.75
2019,11,23,1,0,0,0,0,15.200000000000001,2,913,158.59
2019,11,23,2,0,0,0,0,15.100000000000001,2.2,912,144.77
2019,11,23,3,0,0,0,0,14.9,2.2,912,130.72
2019,11,23,4,0,0,0,0,14.700000000000001,2.3000000000000003,913,116.67
2019,11,23,5,0,0,0,0,14.5,2.3000000000000003,913,102.7
2019,11,23,6,0,15,95,12,14.8,2.7,914,88.62
2019,11,23,7,0,219,626,61,16.8,3.1,915,75.43
2019,11,23,8,0,460,824,81,19.700000000000003,3.5,915,62.58
2019,11,23,9,0,668,912,91,22.400000000000002,3.7,915,50.71
2019,11,23,10,0,820,952,99,24.200000000000003,3.8000000000000003,915,40.75
2019,11,23,11,0,900,967,102,25.200000000000003,3.8000000000000003,913,34.4
2019,11,23,12,0,904,963,104,25.700000000000003,3.8000000000000003,912,33.79
2019,11,23,13,0,830,939,102,25.8,3.7,911,39.17
2019,11,23,14,0,686,886,100,25.5,3.5,911,48.6
2019,11,23,15,0,487,802,88,24.900000000000002,3.3000000000000003,911,60.19
2019,11,23,16,0,255,634,69,23.5,2.5,911,72.9
2019,11,23,17,0,39,214,25,20.8,1.5,912,86.12
2019,11,23,18,0,0,0,0,19.8,1.7000000000000002,912,100.01
2019,11,23,19,0,0,0,0,19.1,2,913,113.94
2019,11,23,20,0,0,0,0,18.1,1.9000000000000001,914,127.97
2019,11,23,21,0,0,0,0,17.3,1.9000000000000001,914,142.02
2019,11,23,22,0,0,0,0,16.900000000000002,2.1,913,155.89000000000001
2019,11,23,23,0,0,0,0,16.8,2.3000000000000003,913,168.64000000000001
2019,11,24,0,0,0,0,0,16.6,2.3000000000000003,912,170.62
2019,11,24,1,0,0,0,0,16.2,2.2,912,158.59
2019,11,24,2,0,0,0,0,15.9,2,912,144.81
2019,11,24,3,0,0,0,0,15.600000000000001,2,912,130.79
2019,11,24,4,0,0,0,0,15.3,1.9000000000000001,912,116.75
2019,11,24,5,0,0,0,0,15.200000000000001,1.8,912,102.8
2019,11,24,6,0,13,78,12,15.700000000000001,2.3000000000000003,913,88.72
2019,11,24,7,0,211,598,62,18.1,3.3000000000000003,914,75.57000000000001
2019,11,24,8,0,452,813,79,20.8,3.9000000000000004,914,62.730000000000004
2019,11,24,9,0,659,904,88,22.8,3.9000000000000004,914,50.89
2019,11,24,10,0,809,946,95,24.3,3.8000000000000003,914,40.95
2019,11,24,11,0,888,946,109,25.3,3.6,913,34.62
2019,11,24,12,0,893,945,110,26,3.5,912,33.980000000000004
2019,11,24,13,0,822,924,107,26.200000000000003,3.3000000000000003,911,39.31
2019,11,24,14,0,674,846,116,26,3.1,910,48.68
2019,11,24,15,0,480,764,100,25.400000000000002,2.8000000000000003,910,60.230000000000004
2019,11,24,16,0,251,602,74,24,2,911,72.91
2019,11,24,17,0,39,211,24,21.6,1.2000000000000002,911,86.12
2019,11,24,18,0,0,0,0,20.400000000000002,1.4000000000000001,912,99.98
2019,11,24,19,0,0,0,0,19.8,1.8,913,113.89
2019,11,24,20,0,0,0,0,19.200000000000003,2.4000000000000004,913,127.91
2019,11,24,21,0,0,0,0,18.400000000000002,2.6,914,141.93
2019,11,24,22,0,0,0,0,17.8,2.5,913,155.77
2019,11,24,23,0,0,0,0,17.7,2.7,913,168.46
2019,11,25,0,0,0,0,0,17.400000000000002,2.6,912,170.51
2019,11,25,1,0,0,0,0,17,2.4000000000000004,912,158.59
2019,11,25,2,0,0,0,0,16.6,2.2,911,144.86
2019,11,25,3,0,0,0,0,16.1,2.1,911,130.85
2019,11,25,4,0,0,0,0,15.700000000000001,2.2,912,116.83
2019,11,25,5,0,0,0,0,15.4,2.3000000000000003,912,102.9
2019,11,25,6,0,2,0,2,15.600000000000001,2.7,913,88.83
2019,11,25,7,0,35,0,35,17.7,3.4000000000000004,914,75.7
2019,11,25,8,0,361,423,169,20.6,3.9000000000000004,915,62.88
2019,11,25,9,0,653,887,95,23.1,4.3,914,51.06
2019,11,25,10,0,472,122,380,24.700000000000003,4.4,914,41.15
2019,11,25,11,0,510,108,421,25.8,4.3,912,34.83
2019,11,25,12,0,296,17,281,26.400000000000002,4.1000000000000005,911,34.160000000000004
2019,11,25,13,0,820,925,106,26.6,3.9000000000000004,910,39.44
2019,11,25,14,0,677,868,105,26.400000000000002,3.7,909,48.76
2019,11,25,15,0,355,280,216,25.700000000000003,3.4000000000000004,909,60.27
2019,11,25,16,0,249,601,73,24.3,2.6,910,72.92
2019,11,25,17,0,38,180,26,21.700000000000003,1.6,911,86.10000000000001
2019,11,25,18,0,0,0,0,20.5,1.9000000000000001,911,99.95
2019,11,25,19,0,0,0,0,19.900000000000002,2.3000000000000003,912,113.84
2019,11,25,20,0,0,0,0,19.1,2.3000000000000003,913,127.84
2019,11,25,21,0,0,0,0,18.5,2.3000000000000003,913,141.84
2019,11,25,22,0,0,0,0,18.3,2.5,913,155.65
2019,11,25,23,0,0,0,0,18.1,2.6,912,168.28
2019,11,26,0,0,0,0,0,17.7,2.6,912,170.39000000000001
2019,11,26,1,0,0,0,0,17.3,2.7,911,158.6
2019,11,26,2,0,0,0,0,16.8,2.4000000000000004,911,144.9
2019,11,26,3,0,0,0,0,16.3,2.3000000000000003,911,130.92000000000002
2019,11,26,4,0,0,0,0,15.9,2,911,116.92
2019,11,26,5,0,0,0,0,15.600000000000001,1.9000000000000001,912,103
2019,11,26,6,0,12,68,11,16,2.4000000000000004,912,88.93
2019,11,26,7,0,210,601,63,18.2,3.6,913,75.83
2019,11,26,8,0,451,814,82,20.3,4.2,914,63.04
2019,11,26,9,0,662,909,93,22.1,4.3,914,51.24
2019,11,26,10,0,816,953,100,23.6,4.5,913,41.35
2019,11,26,11,0,897,962,109,24.8,4.6000000000000005,912,35.04
2019,11,26,12,0,905,966,107,25.5,4.6000000000000005,911,34.34
2019,11,26,13,0,835,953,100,25.700000000000003,4.6000000000000005,910,39.56
2019,11,26,14,0,693,908,95,25.400000000000002,4.5,909,48.83
2019,11,26,15,0,495,832,82,24.700000000000003,4.2,909,60.300000000000004
2019,11,26,16,0,262,676,63,23.3,3.2,909,72.92
2019,11,26,17,0,42,252,24,20.900000000000002,2.1,910,86.08
2019,11,26,18,0,0,0,0,19.900000000000002,2.3000000000000003,911,99.91
2019,11,26,19,0,0,0,0,19.400000000000002,2.8000000000000003,912,113.79
2019,11,26,20,0,0,0,0,18.6,2.7,912,127.77
2019,11,26,21,0,0,0,0,17.900000000000002,2.4000000000000004,913,141.75
2019,11,26,22,0,0,0,0,17.2,1.9000000000000001,912,155.53
2019,11,26,23,0,0,0,0,17.2,1.8,912,168.1
2019,11,27,0,0,0,0,0,17.1,1.9000000000000001,911,170.28
2019,11,27,1,0,0,0,0,17,1.8,910,158.61
2019,11,27,2,0,0,0,0,16.8,1.8,910,144.95000000000002
2019,11,27,3,0,0,0,0,16.7,1.8,910,130.99
2019,11,27,4,0,0,0,0,16.7,2,910,117
2019,11,27,5,0,0,0,0,16.8,2.2,911,103.11
2019,11,27,6,0,0,0,0,17.2,3,912,89.04
2019,11,27,7,0,8,0,8,18.6,3.5,913,75.97
2019,11,27,8,0,113,0,113,20.5,4,913,63.190000000000005
2019,11,27,9,0,262,26,245,23,4.6000000000000005,913,51.410000000000004
2019,11,27,10,0,168,5,164,24.8,4.9,912,41.54
2019,11,27,11,0,195,9,188,26,4.800000000000001,911,35.24
2019,11,27,12,0,107,0,107,26.700000000000003,4.7,910,34.51
2019,11,27,13,0,670,444,329,26.900000000000002,4.5,909,39.68
2019,11,27,14,0,577,503,246,26.6,4.3,909,48.9
2019,11,27,15,0,409,462,180,25.8,4,909,60.33
2019,11,27,16,0,236,492,92,24.1,3,909,72.92
2019,11,27,17,0,34,109,27,21.900000000000002,2,910,86.06
2019,11,27,18,0,0,0,0,21,2.3000000000000003,911,99.87
2019,11,27,19,0,0,0,0,20.5,2.6,912,113.73
2019,11,27,20,0,0,0,0,20.1,2.6,912,127.7
2019,11,27,21,0,0,0,0,19.700000000000003,2.3000000000000003,913,141.66
2019,11,27,22,0,0,0,0,19.3,2,912,155.41
2019,11,27,23,0,0,0,0,19,1.8,912,167.92000000000002
2019,11,28,0,0,0,0,0,18.8,2.2,912,170.17000000000002
2019,11,28,1,0,0,0,0,18.6,2.4000000000000004,911,158.62
2019,11,28,2,0,0,0,0,18.400000000000002,2.4000000000000004,910,145
2019,11,28,3,0,0,0,0,18.2,2.5,910,131.06
2019,11,28,4,0,0,0,0,18.1,2.6,911,117.09
2019,11,28,5,0,0,0,0,18,2.4000000000000004,912,103.21000000000001
2019,11,28,6,0,0,0,0,18.400000000000002,2.7,912,89.15
2019,11,28,7,0,61,0,61,19.900000000000002,3.5,913,76.10000000000001
2019,11,28,8,0,175,18,167,22.1,4.4,914,63.34
2019,11,28,9,0,88,0,88,24.400000000000002,5.300000000000001,913,51.59
2019,11,28,10,0,145,2,144,25.8,5.800000000000001,913,41.74
2019,11,28,11,0,91,0,91,26.400000000000002,5.9,912,35.43
2019,11,28,12,0,616,229,428,26.700000000000003,5.7,911,34.68
2019,11,28,13,0,606,292,381,26.5,5.4,910,39.79
2019,11,28,14,0,667,892,82,26.1,5,910,48.96
2019,11,28,15,0,479,822,72,25.3,4.6000000000000005,910,60.35
2019,11,28,16,0,254,672,56,24,3.7,910,72.92
2019,11,28,17,0,41,267,23,21.900000000000002,2.1,911,86.04
2019,11,28,18,0,0,0,0,20.900000000000002,1.9000000000000001,911,99.83
2019,11,28,19,0,0,0,0,20.1,1.8,912,113.67
2019,11,28,20,0,0,0,0,19.5,1.8,913,127.62
2019,11,28,21,0,0,0,0,19.700000000000003,2.2,913,141.56
2019,11,28,22,0,0,0,0,19.700000000000003,2.5,913,155.29
2019,11,28,23,0,0,0,0,19.6,2.5,912,167.75
2019,11,29,0,0,0,0,0,19.5,2.7,911,170.07
2019,11,29,1,0,0,0,0,19.200000000000003,2.7,911,158.64000000000001
2019,11,29,2,0,0,0,0,18.900000000000002,2.4000000000000004,910,145.06
2019,11,29,3,0,0,0,0,18.6,2.1,910,131.14000000000001
2019,11,29,4,0,0,0,0,18.3,2,911,117.19
2019,11,29,5,0,0,0,0,18.1,2,912,103.31
2019,11,29,6,0,0,0,0,18.5,2.3000000000000003,913,89.26
2019,11,29,7,0,126,134,94,20,3.2,914,76.23
2019,11,29,8,0,268,153,200,22,4,914,63.49
2019,11,29,9,0,377,127,298,23.900000000000002,4.3,914,51.76
2019,11,29,10,0,89,0,89,25.3,4.4,914,41.92
2019,11,29,11,0,312,20,296,26.1,4.4,912,35.62
2019,11,29,12,0,374,33,347,26.6,4.3,911,34.84
2019,11,29,13,0,541,190,395,26.8,4.2,910,39.89
2019,11,29,14,0,364,82,310,26.6,4.1000000000000005,910,49.01
2019,11,29,15,0,244,61,213,25.900000000000002,4,910,60.370000000000005
2019,11,29,16,0,215,400,97,24.6,3.3000000000000003,910,72.91
2019,11,29,17,0,37,150,27,22.400000000000002,2.2,911,86.01
2019,11,29,18,0,0,0,0,21.200000000000003,2.2,911,99.78
2019,11,29,19,0,0,0,0,20.400000000000002,2.2,912,113.60000000000001
2019,11,29,20,0,0,0,0,19.900000000000002,2.2,912,127.54
2019,11,29,21,0,0,0,0,19.5,2.2,913,141.47
2019,11,29,22,0,0,0,0,19.3,2.4000000000000004,913,155.16
2019,11,29,23,0,0,0,0,19.1,2.5,912,167.57
2019,11,30,0,0,0,0,0,18.8,2.4000000000000004,912,169.97
2019,11,30,1,0,0,0,0,18.5,2.2,911,158.66
2019,11,30,2,0,0,0,0,18.400000000000002,2.3000000000000003,911,145.11
2019,11,30,3,0,0,0,0,18.1,2.2,911,131.22
2019,11,30,4,0,0,0,0,17.900000000000002,2.3000000000000003,911,117.28
2019,11,30,5,0,0,0,0,17.6,2.3000000000000003,911,103.42
2019,11,30,6,0,0,0,0,18,2.9000000000000004,912,89.36
2019,11,30,7,0,169,405,73,19.400000000000002,4,913,76.37
2019,11,30,8,0,350,418,164,21.400000000000002,4.5,914,63.64
2019,11,30,9,0,495,366,269,23.6,4.800000000000001,913,51.93
2019,11,30,10,0,339,35,313,25.200000000000003,4.9,912,42.11
2019,11,30,11,0,344,26,323,26.200000000000003,5,911,35.81
2019,11,30,12,0,340,25,320,26.8,5.1000000000000005,910,34.99
2019,11,30,13,0,489,128,391,27,5.2,909,39.99
2019,11,30,14,0,311,43,282,26.8,5.1000000000000005,909,49.06
2019,11,30,15,0,223,40,203,25.900000000000002,4.5,909,60.38
2019,11,30,16,0,91,0,91,24.3,3.4000000000000004,910,72.89
2019,11,30,17,0,17,0,17,22.8,2.4000000000000004,910,85.97
2019,11,30,18,0,0,0,0,22.200000000000003,2.4000000000000004,911,99.73
2019,11,30,19,0,0,0,0,21.700000000000003,2.2,912,113.54
2019,11,30,20,0,0,0,0,21.3,2.2,912,127.45
2019,11,30,21,0,0,0,0,20.900000000000002,1.9000000000000001,912,141.37
2019,11,30,22,0,0,0,0,20.700000000000003,2.1,912,155.04
2019,11,30,23,0,0,0,0,20.6,2.5,912,167.4
2019,12,1,0,0,0,0,0,20.5,2.3000000000000003,911,169.87
2019,12,1,1,0,0,0,0,20.400000000000002,2.1,910,158.68
2019,12,1,2,0,0,0,0,20.3,2.2,910,145.17000000000002
2019,12,1,3,0,0,0,0,20.200000000000003,2.3000000000000003,910,131.3
2019,12,1,4,0,0,0,0,20.1,2,910,117.37
2019,12,1,5,0,0,0,0,20.200000000000003,2,910,103.53
2019,12,1,6,0,0,0,0,20.3,2.6,911,89.47
2019,12,1,7,0,44,0,44,20.900000000000002,3.1,912,76.5
2019,12,1,8,0,35,0,35,21.8,4,912,63.79
2019,12,1,9,0,177,5,174,23,4.7,913,52.09
2019,12,1,10,0,300,23,283,24.5,5,912,42.29
2019,12,1,11,0,440,64,388,25.3,4.9,912,35.980000000000004
2019,12,1,12,0,514,114,421,25.700000000000003,4.800000000000001,911,35.13
2019,12,1,13,0,562,223,391,25.700000000000003,4.6000000000000005,910,40.08
2019,12,1,14,0,187,6,183,25.3,4.6000000000000005,910,49.1
2019,12,1,15,0,107,0,107,24.3,4.4,910,60.39
2019,12,1,16,0,99,0,99,22.900000000000002,3.6,910,72.87
2019,12,1,17,0,14,0,14,21.400000000000002,2.7,910,85.93
2019,12,1,18,0,0,0,0,20.6,2.8000000000000003,911,99.67
2019,12,1,19,0,0,0,0,20.200000000000003,3.2,912,113.47
2019,12,1,20,0,0,0,0,19.900000000000002,3.7,913,127.37
2019,12,1,21,0,0,0,0,19.6,3.7,913,141.26
2019,12,1,22,0,0,0,0,19.3,3.4000000000000004,913,154.91
2019,12,1,23,0,0,0,0,19.1,3.2,912,167.23
2019,12,2,0,0,0,0,0,19,2.8000000000000003,912,169.78
2019,12,2,1,0,0,0,0,18.900000000000002,2.3000000000000003,912,158.70000000000002
2019,12,2,2,0,0,0,0,18.900000000000002,2.2,911,145.23
