Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,34729,-,-,-,12.95,77.55,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Pressure
2014,10,31,11,0,818,595,294,27,2.2,920
2014,10,31,12,0,770,496,331,27,2,920
2014,10,31,13,0,733,545,283,27,2,920
2014,10,31,14,0,625,522,257,27,1.9000000000000001,920
2014,10,31,15,0,360,207,249,26,1.9000000000000001,920
2014,10,31,16,0,116,7,113,24,1.9000000000000001,920
2014,10,31,17,0,7,0,7,22,2,920
2014,10,31,18,0,0,0,0,21,2.2,920
2014,10,31,19,0,0,0,0,21,2.3000000000000003,920
2014,10,31,20,0,0,0,0,21,2.3000000000000003,920
2014,10,31,21,0,0,0,0,20,2.1,920
2014,10,31,22,0,0,0,0,20,2,920
2014,10,31,23,0,0,0,0,19,1.9000000000000001,920
2014,11,1,0,0,0,0,0,19,1.8,920
2014,11,1,1,0,0,0,0,19,1.7000000000000002,920
2014,11,1,2,0,0,0,0,18,2,920
2014,11,1,3,0,0,0,0,18,2.3000000000000003,920
2014,11,1,4,0,0,0,0,18,2.4000000000000004,920
2014,11,1,5,0,0,0,0,18,2.4000000000000004,920
2014,11,1,6,0,17,0,17,18,2.4000000000000004,920
2014,11,1,7,0,111,13,107,20,2.4000000000000004,920
2014,11,1,8,0,352,224,238,22,2.7,920
2014,11,1,9,0,652,699,173,24,2.8000000000000003,920
2014,11,1,10,0,762,617,261,25,2.8000000000000003,920
2014,11,1,11,0,755,439,369,25,2.6,920
2014,11,1,12,0,882,778,196,26,2.6,920
2014,11,1,13,0,809,754,189,25,2.6,920
2014,11,1,14,0,643,522,276,25,2.8000000000000003,920
2014,11,1,15,0,160,0,160,24,3,920
2014,11,1,16,0,78,0,78,23,2.8000000000000003,920
2014,11,1,17,0,7,0,7,22,2.6,920
2014,11,1,18,0,0,0,0,21,2.7,920
2014,11,1,19,0,0,0,0,21,2.7,920
2014,11,1,20,0,0,0,0,21,2.6,920
2014,11,1,21,0,0,0,0,21,2.4000000000000004,920
2014,11,1,22,0,0,0,0,20,2.2,920
2014,11,1,23,0,0,0,0,20,2.1,920
2014,11,2,0,0,0,0,0,20,2,920
2014,11,2,1,0,0,0,0,20,1.9000000000000001,920
2014,11,2,2,0,0,0,0,20,2,920
2014,11,2,3,0,0,0,0,19,2.2,920
2014,11,2,4,0,0,0,0,19,2.4000000000000004,920
2014,11,2,5,0,0,0,0,19,2.6,920
2014,11,2,6,0,16,0,16,19,2.6,920
2014,11,2,7,0,185,180,132,20,2.5,920
2014,11,2,8,0,261,61,230,22,2.7,920
2014,11,2,9,0,465,192,333,24,2.8000000000000003,920
2014,11,2,10,0,679,398,357,25,2.7,920
2014,11,2,11,0,878,778,196,26,2.6,920
2014,11,2,12,0,839,618,295,27,2.5,920
2014,11,2,13,0,700,451,330,27,2.4000000000000004,920
2014,11,2,14,0,566,347,323,26,2.4000000000000004,920
2014,11,2,15,0,470,606,150,25,2.5,920
2014,11,2,16,0,173,114,136,24,2.4000000000000004,920
2014,11,2,17,0,19,0,19,23,2.3000000000000003,920
2014,11,2,18,0,0,0,0,23,2.3000000000000003,920
2014,11,2,19,0,0,0,0,22,2.2,920
2014,11,2,20,0,0,0,0,22,2.1,920
2014,11,2,21,0,0,0,0,21,2,920
2014,11,2,22,0,0,0,0,21,1.8,920
2014,11,2,23,0,0,0,0,21,1.7000000000000002,920
2014,11,3,0,0,0,0,0,20,1.7000000000000002,920
2014,11,3,1,0,0,0,0,20,1.7000000000000002,920
2014,11,3,2,0,0,0,0,20,1.7000000000000002,920
2014,11,3,3,0,0,0,0,20,1.7000000000000002,920
2014,11,3,4,0,0,0,0,20,1.5,920
2014,11,3,5,0,0,0,0,20,1.5,920
2014,11,3,6,0,15,0,15,20,1.6,920
2014,11,3,7,0,217,401,101,21,1.7000000000000002,920
2014,11,3,8,0,354,212,247,23,2.2,920
2014,11,3,9,0,447,154,342,24,2.3000000000000003,920
2014,11,3,10,0,502,132,395,25,2.2,920
2014,11,3,11,0,551,137,431,26,2.2,920
2014,11,3,12,0,662,278,418,26,2.1,920
2014,11,3,13,0,714,482,320,26,2,920
2014,11,3,14,0,501,232,339,26,1.9000000000000001,920
2014,11,3,15,0,474,615,151,25,1.9000000000000001,920
2014,11,3,16,0,231,330,127,24,1.6,920
2014,11,3,17,0,22,0,22,23,1.6,920
2014,11,3,18,0,0,0,0,22,1.7000000000000002,920
2014,11,3,19,0,0,0,0,22,1.7000000000000002,920
2014,11,3,20,0,0,0,0,22,1.7000000000000002,920
2014,11,3,21,0,0,0,0,22,1.6,920
2014,11,3,22,0,0,0,0,21,1.4000000000000001,920
2014,11,3,23,0,0,0,0,21,1.4000000000000001,920
2014,11,4,0,0,0,0,0,20,1.5,920
2014,11,4,1,0,0,0,0,20,1.7000000000000002,920
2014,11,4,2,0,0,0,0,19,2,920
2014,11,4,3,0,0,0,0,19,2.1,920
2014,11,4,4,0,0,0,0,19,2.1,920
2014,11,4,5,0,0,0,0,18,2,920
2014,11,4,6,0,14,0,14,19,1.9000000000000001,920
2014,11,4,7,0,194,252,121,21,1.6,920
2014,11,4,8,0,457,614,148,24,1.6,920
2014,11,4,9,0,489,251,318,25,1.4000000000000001,920
2014,11,4,10,0,415,45,378,27,1.3,920
2014,11,4,11,0,474,45,434,27,1.3,920
2014,11,4,12,0,522,109,426,28,1.5,920
2014,11,4,13,0,340,18,325,28,1.7000000000000002,920
2014,11,4,14,0,275,26,256,27,1.9000000000000001,920
2014,11,4,15,0,480,627,152,27,2.1,920
2014,11,4,16,0,247,441,109,25,2.3000000000000003,920
2014,11,4,17,0,7,0,7,24,2.4000000000000004,920
2014,11,4,18,0,0,0,0,23,2.7,920
2014,11,4,19,0,0,0,0,22,2.8000000000000003,920
2014,11,4,20,0,0,0,0,21,2.7,920
2014,11,4,21,0,0,0,0,21,2.5,920
2014,11,4,22,0,0,0,0,20,2.3000000000000003,920
2014,11,4,23,0,0,0,0,20,2,920
2014,11,5,0,0,0,0,0,19,1.8,920
2014,11,5,1,0,0,0,0,19,1.6,920
2014,11,5,2,0,0,0,0,18,1.6,920
2014,11,5,3,0,0,0,0,18,1.6,920
2014,11,5,4,0,0,0,0,18,1.7000000000000002,920
2014,11,5,5,0,0,0,0,17,1.8,920
2014,11,5,6,0,13,0,13,18,1.9000000000000001,920
2014,11,5,7,0,220,329,125,21,1.7000000000000002,920
2014,11,5,8,0,334,175,246,23,2,920
2014,11,5,9,0,532,317,317,26,2.4000000000000004,920
2014,11,5,10,0,517,171,380,27,2.4000000000000004,920
2014,11,5,11,0,805,552,325,28,2.4000000000000004,920
2014,11,5,12,0,842,608,312,28,2.6,920
2014,11,5,13,0,832,787,193,28,2.9000000000000004,920
2014,11,5,14,0,682,700,197,27,3.1,920
2014,11,5,15,0,436,411,221,26,3.1,920
2014,11,5,16,0,202,219,133,25,2.8000000000000003,920
2014,11,5,17,0,7,0,7,23,2.7,920
2014,11,5,18,0,0,0,0,22,2.7,920
2014,11,5,19,0,0,0,0,21,2.6,920
2014,11,5,20,0,0,0,0,20,2.5,920
2014,11,5,21,0,0,0,0,20,2.4000000000000004,920
2014,11,5,22,0,0,0,0,19,2.3000000000000003,920
2014,11,5,23,0,0,0,0,18,2.3000000000000003,920
2014,11,6,0,0,0,0,0,18,2.3000000000000003,920
2014,11,6,1,0,0,0,0,18,2.4000000000000004,920
2014,11,6,2,0,0,0,0,17,2.4000000000000004,920
2014,11,6,3,0,0,0,0,17,2.4000000000000004,920
2014,11,6,4,0,0,0,0,17,2.4000000000000004,920
2014,11,6,5,0,0,0,0,17,2.3000000000000003,920
2014,11,6,6,0,12,0,12,18,2.3000000000000003,920
2014,11,6,7,0,225,430,102,20,2.1,920
2014,11,6,8,0,407,440,187,22,2.1,920
2014,11,6,9,0,574,450,271,25,2.7,920
2014,11,6,10,0,785,668,251,26,2.8000000000000003,920
2014,11,6,11,0,896,821,185,27,2.7,920
2014,11,6,12,0,919,826,201,27,2.6,920
2014,11,6,13,0,843,801,194,27,2.6,920
2014,11,6,14,0,695,746,179,27,2.5,920
2014,11,6,15,0,490,646,154,26,2.4000000000000004,920
2014,11,6,16,0,239,425,107,25,2.1,920
2014,11,6,17,0,12,0,12,22,2.1,920
2014,11,6,18,0,0,0,0,21,2.1,920
2014,11,6,19,0,0,0,0,21,2.1,920
2014,11,6,20,0,0,0,0,20,2,920
2014,11,6,21,0,0,0,0,20,1.8,920
2014,11,6,22,0,0,0,0,19,1.7000000000000002,920
2014,11,6,23,0,0,0,0,19,1.5,920
2014,11,7,0,0,0,0,0,19,1.4000000000000001,920
2014,11,7,1,0,0,0,0,19,1.4000000000000001,920
2014,11,7,2,0,0,0,0,18,1.4000000000000001,920
2014,11,7,3,0,0,0,0,18,1.6,920
2014,11,7,4,0,0,0,0,18,1.7000000000000002,920
2014,11,7,5,0,0,0,0,18,1.8,920
2014,11,7,6,0,11,0,11,19,1.9000000000000001,920
2014,11,7,7,0,205,353,105,21,1.9000000000000001,920
2014,11,7,8,0,444,560,166,23,1.7000000000000002,920
2014,11,7,9,0,656,720,172,26,2.6,920
2014,11,7,10,0,774,673,238,27,2.9000000000000004,920
2014,11,7,11,0,812,592,301,28,3,920
2014,11,7,12,0,858,693,257,28,3.1,920
2014,11,7,13,0,806,739,209,28,3,920
2014,11,7,14,0,637,573,242,28,3.1,920
2014,11,7,15,0,370,240,245,27,3.1,920
2014,11,7,16,0,155,70,133,25,2.8000000000000003,920
2014,11,7,17,0,6,0,6,23,2.7,920
2014,11,7,18,0,0,0,0,22,2.6,920
2014,11,7,19,0,0,0,0,22,2.5,920
2014,11,7,20,0,0,0,0,22,2.3000000000000003,920
2014,11,7,21,0,0,0,0,22,2.1,920
2014,11,7,22,0,0,0,0,22,1.9000000000000001,920
2014,11,7,23,0,0,0,0,21,1.7000000000000002,920
2014,11,8,0,0,0,0,0,21,1.6,920
2014,11,8,1,0,0,0,0,21,1.4000000000000001,920
2014,11,8,2,0,0,0,0,20,1.4000000000000001,920
2014,11,8,3,0,0,0,0,20,1.4000000000000001,920
2014,11,8,4,0,0,0,0,19,1.4000000000000001,920
2014,11,8,5,0,0,0,0,19,1.4000000000000001,920
2014,11,8,6,0,10,0,10,20,1.4000000000000001,920
2014,11,8,7,0,208,378,101,22,1.3,920
2014,11,8,8,0,447,607,147,24,1.6,920
2014,11,8,9,0,650,711,174,26,1.7000000000000002,920
2014,11,8,10,0,798,766,189,27,1.7000000000000002,920
2014,11,8,11,0,877,790,197,28,1.8,920
2014,11,8,12,0,880,790,197,28,1.8,920
2014,11,8,13,0,806,766,190,28,1.9000000000000001,920
2014,11,8,14,0,663,712,175,27,2,920
2014,11,8,15,0,466,612,150,26,2.1,920
2014,11,8,16,0,238,427,107,25,2.1,920
2014,11,8,17,0,21,0,21,23,2.3000000000000003,920
2014,11,8,18,0,0,0,0,22,2.4000000000000004,920
2014,11,8,19,0,0,0,0,21,2.5,920
2014,11,8,20,0,0,0,0,20,2.5,920
2014,11,8,21,0,0,0,0,20,2.4000000000000004,920
2014,11,8,22,0,0,0,0,19,2.3000000000000003,920
2014,11,8,23,0,0,0,0,19,2.1,920
2014,11,9,0,0,0,0,0,18,2.1,920
2014,11,9,1,0,0,0,0,18,2.1,920
2014,11,9,2,0,0,0,0,18,2,920
2014,11,9,3,0,0,0,0,17,2,920
2014,11,9,4,0,0,0,0,17,2.1,920
2014,11,9,5,0,0,0,0,17,2.1,920
2014,11,9,6,0,10,0,10,18,2.2,920
2014,11,9,7,0,164,113,132,20,1.9000000000000001,920
2014,11,9,8,0,350,265,219,24,1.9000000000000001,920
2014,11,9,9,0,533,365,289,26,1.9000000000000001,920
2014,11,9,10,0,659,397,344,27,1.6,920
2014,11,9,11,0,771,512,331,28,1.4000000000000001,920
2014,11,9,12,0,541,133,426,28,1.2000000000000002,920
2014,11,9,13,0,540,185,391,28,1,920
2014,11,9,14,0,369,69,321,28,1.1,920
2014,11,9,15,0,233,19,223,27,1.4000000000000001,920
2014,11,9,16,0,151,65,131,25,1.9000000000000001,920
2014,11,9,17,0,6,0,6,24,2.4000000000000004,920
2014,11,9,18,0,0,0,0,23,2.7,920
2014,11,9,19,0,0,0,0,22,2.8000000000000003,920
2014,11,9,20,0,0,0,0,21,2.6,920
2014,11,9,21,0,0,0,0,21,2.3000000000000003,920
2014,11,9,22,0,0,0,0,20,2,920
2014,11,9,23,0,0,0,0,20,1.8,920
2014,11,10,0,0,0,0,0,20,1.6,920
2014,11,10,1,0,0,0,0,20,1.5,920
2014,11,10,2,0,0,0,0,20,1.4000000000000001,920
2014,11,10,3,0,0,0,0,20,1.3,920
2014,11,10,4,0,0,0,0,20,1.3,920
2014,11,10,5,0,0,0,0,20,1.3,920
2014,11,10,6,0,9,0,9,20,1.2000000000000002,920
2014,11,10,7,0,207,391,99,21,1.1,920
2014,11,10,8,0,436,593,145,23,1,920
2014,11,10,9,0,639,702,172,25,0.9,920
2014,11,10,10,0,789,761,188,26,0.9,920
2014,11,10,11,0,871,788,196,27,1.1,920
2014,11,10,12,0,877,791,197,28,1.1,920
2014,11,10,13,0,569,250,369,28,1.1,920
2014,11,10,14,0,634,559,252,27,1.2000000000000002,920
2014,11,10,15,0,394,290,245,26,1.2000000000000002,920
2014,11,10,16,0,118,15,113,25,1.3,920
2014,11,10,17,0,6,0,6,24,1.5,920
2014,11,10,18,0,0,0,0,23,1.7000000000000002,920
2014,11,10,19,0,0,0,0,23,1.9000000000000001,920
2014,11,10,20,0,0,0,0,22,2,920
2014,11,10,21,0,0,0,0,22,2.2,920
2014,11,10,22,0,0,0,0,21,2.5,920
2014,11,10,23,0,0,0,0,21,2.7,920
2014,11,11,0,0,0,0,0,20,3,920
2014,11,11,1,0,0,0,0,20,3.1,920
2014,11,11,2,0,0,0,0,20,3,920
2014,11,11,3,0,0,0,0,20,2.6,920
2014,11,11,4,0,0,0,0,20,2.3000000000000003,920
2014,11,11,5,0,0,0,0,20,1.9000000000000001,920
2014,11,11,6,0,5,0,5,20,1.6,920
2014,11,11,7,0,190,296,108,21,1.3,920
2014,11,11,8,0,401,434,189,22,1,920
2014,11,11,9,0,633,697,172,24,1,920
2014,11,11,10,0,781,754,188,26,1.2000000000000002,920
2014,11,11,11,0,861,780,195,27,1.4000000000000001,920
2014,11,11,12,0,865,781,195,28,1.5,920
2014,11,11,13,0,794,758,189,27,1.6,920
2014,11,11,14,0,653,704,174,27,1.8,920
2014,11,11,15,0,457,604,148,26,2,920
2014,11,11,16,0,220,318,123,25,2.1,920
2014,11,11,17,0,19,0,19,24,2.3000000000000003,920
2014,11,11,18,0,0,0,0,23,2.6,920
2014,11,11,19,0,0,0,0,22,2.8000000000000003,920
2014,11,11,20,0,0,0,0,22,2.8000000000000003,920
2014,11,11,21,0,0,0,0,21,2.8000000000000003,920
2014,11,11,22,0,0,0,0,21,2.8000000000000003,920
2014,11,11,23,0,0,0,0,20,2.8000000000000003,920
2014,11,12,0,0,0,0,0,20,2.7,920
2014,11,12,1,0,0,0,0,20,2.6,920
2014,11,12,2,0,0,0,0,20,2.5,920
2014,11,12,3,0,0,0,0,20,2.4000000000000004,920
2014,11,12,4,0,0,0,0,20,2.3000000000000003,920
2014,11,12,5,0,0,0,0,20,2.2,920
2014,11,12,6,0,7,0,7,20,2.2,920
2014,11,12,7,0,202,384,97,21,2.4000000000000004,920
2014,11,12,8,0,429,587,144,22,2.5,920
2014,11,12,9,0,615,622,205,24,2.8000000000000003,920
2014,11,12,10,0,732,606,257,25,3,920
2014,11,12,11,0,837,588,337,26,3.2,920
2014,11,12,12,0,470,86,396,26,3.3000000000000003,920
2014,11,12,13,0,466,106,381,26,3.4000000000000004,920
2014,11,12,14,0,451,174,333,26,3.6,920
2014,11,12,15,0,397,303,242,25,3.7,920
2014,11,12,16,0,114,11,110,23,3.6,920
2014,11,12,17,0,6,0,6,22,3.4000000000000004,920
2014,11,12,18,0,0,0,0,21,3.4000000000000004,920
2014,11,12,19,0,0,0,0,20,3.4000000000000004,920
2014,11,12,20,0,0,0,0,20,3.3000000000000003,920
2014,11,12,21,0,0,0,0,19,3.4000000000000004,920
2014,11,12,22,0,0,0,0,19,3.4000000000000004,920
2014,11,12,23,0,0,0,0,19,3.5,920
2014,11,13,0,0,0,0,0,19,3.6,920
2014,11,13,1,0,0,0,0,19,3.6,920
2014,11,13,2,0,0,0,0,19,3.4000000000000004,920
2014,11,13,3,0,0,0,0,19,3.3000000000000003,920
2014,11,13,4,0,0,0,0,19,3.2,920
2014,11,13,5,0,0,0,0,19,3.1,920
2014,11,13,6,0,6,0,6,19,3,920
2014,11,13,7,0,166,162,122,20,3,920
2014,11,13,8,0,262,77,224,21,3.5,920
2014,11,13,9,0,351,66,307,22,3.8000000000000003,920
2014,11,13,10,0,352,27,330,23,4,920
2014,11,13,11,0,264,3,261,24,4.2,920
2014,11,13,12,0,283,10,274,25,4.3,920
2014,11,13,13,0,324,19,308,25,4.4,920
2014,11,13,14,0,155,0,155,24,4.4,920
2014,11,13,15,0,89,0,89,23,4.2,920
2014,11,13,16,0,46,0,46,22,3.6,920
2014,11,13,17,0,6,0,6,21,3.3000000000000003,920
2014,11,13,18,0,0,0,0,20,3.2,920
2014,11,13,19,0,0,0,0,20,3.2,920
2014,11,13,20,0,0,0,0,20,3.2,920
2014,11,13,21,0,0,0,0,20,3.2,920
2014,11,13,22,0,0,0,0,20,3.2,920
2014,11,13,23,0,0,0,0,20,3.2,920
2014,11,14,0,0,0,0,0,20,3.2,920
2014,11,14,1,0,0,0,0,20,3.2,920
2014,11,14,2,0,0,0,0,19,3.2,920
2014,11,14,3,0,0,0,0,19,3.2,920
2014,11,14,4,0,0,0,0,19,3.1,920
2014,11,14,5,0,0,0,0,19,3,920
2014,11,14,6,0,5,0,5,19,2.9000000000000004,920
2014,11,14,7,0,170,201,115,20,2.9000000000000004,920
2014,11,14,8,0,265,70,231,22,3.1,920
2014,11,14,9,0,388,104,319,23,3.1,920
2014,11,14,10,0,433,86,366,25,3.1,920
2014,11,14,11,0,576,187,417,26,3,920
2014,11,14,12,0,333,28,309,26,2.8000000000000003,920
2014,11,14,13,0,522,170,387,26,2.8000000000000003,920
2014,11,14,14,0,453,179,332,25,2.8000000000000003,920
2014,11,14,15,0,435,458,202,24,2.8000000000000003,920
2014,11,14,16,0,223,372,111,23,2.4000000000000004,920
2014,11,14,17,0,11,0,11,22,2.4000000000000004,920
2014,11,14,18,0,0,0,0,22,2.4000000000000004,920
2014,11,14,19,0,0,0,0,21,2.3000000000000003,920
2014,11,14,20,0,0,0,0,21,2.3000000000000003,920
2014,11,14,21,0,0,0,0,21,2.2,920
2014,11,14,22,0,0,0,0,21,2.1,920
2014,11,14,23,0,0,0,0,21,2,920
2014,11,15,0,0,0,0,0,20,2,920
2014,11,15,1,0,0,0,0,20,1.9000000000000001,920
2014,11,15,2,0,0,0,0,20,2,920
2014,11,15,3,0,0,0,0,20,2,920
2014,11,15,4,0,0,0,0,20,2.1,920
2014,11,15,5,0,0,0,0,20,2.1,920
2014,11,15,6,0,5,0,5,20,2.2,920
2014,11,15,7,0,168,196,115,21,2.4000000000000004,920
2014,11,15,8,0,414,476,186,22,2.4000000000000004,920
2014,11,15,9,0,503,295,310,24,2.4000000000000004,920
2014,11,15,10,0,667,445,321,25,2.5,920
2014,11,15,11,0,550,156,418,26,2.4000000000000004,920
2014,11,15,12,0,475,92,397,27,2.3000000000000003,920
2014,11,15,13,0,737,560,294,27,2.2,920
2014,11,15,14,0,554,388,292,26,2.2,920
2014,11,15,15,0,408,400,205,25,2.1,920
2014,11,15,16,0,231,420,105,25,2,920
2014,11,15,17,0,8,0,8,24,2.1,920
2014,11,15,18,0,0,0,0,23,2.2,920
2014,11,15,19,0,0,0,0,22,2.4000000000000004,920
2014,11,15,20,0,0,0,0,22,2.5,920
2014,11,15,21,0,0,0,0,21,2.6,920
2014,11,15,22,0,0,0,0,21,2.7,920
2014,11,15,23,0,0,0,0,20,2.9000000000000004,920
2014,11,16,0,0,0,0,0,20,2.9000000000000004,920
2014,11,16,1,0,0,0,0,20,2.8000000000000003,920
2014,11,16,2,0,0,0,0,19,2.6,920
2014,11,16,3,0,0,0,0,19,2.5,920
2014,11,16,4,0,0,0,0,19,2.4000000000000004,920
2014,11,16,5,0,0,0,0,19,2.4000000000000004,920
2014,11,16,6,0,4,0,4,19,2.3000000000000003,920
2014,11,16,7,0,202,394,98,19,2.3000000000000003,920
2014,11,16,8,0,433,604,145,21,2.5,920
2014,11,16,9,0,637,714,173,23,2.6,920
2014,11,16,10,0,788,773,189,24,2.6,920
2014,11,16,11,0,849,769,202,26,2.6,920
2014,11,16,12,0,852,713,249,27,2.6,920
2014,11,16,13,0,705,520,295,27,2.6,920
2014,11,16,14,0,658,719,175,26,2.6,920
2014,11,16,15,0,461,617,149,25,2.6,920
2014,11,16,16,0,233,428,106,24,2.4000000000000004,920
2014,11,16,17,0,13,0,13,22,2.3000000000000003,920
2014,11,16,18,0,0,0,0,21,2.3000000000000003,920
2014,11,16,19,0,0,0,0,20,2.4000000000000004,920
2014,11,16,20,0,0,0,0,20,2.3000000000000003,920
2014,11,16,21,0,0,0,0,19,2.2,920
2014,11,16,22,0,0,0,0,19,2.2,920
2014,11,16,23,0,0,0,0,18,2.2,920
2014,11,17,0,0,0,0,0,18,2.2,920
2014,11,17,1,0,0,0,0,18,2.2,920
2014,11,17,2,0,0,0,0,18,2,920
2014,11,17,3,0,0,0,0,18,1.8,920
2014,11,17,4,0,0,0,0,18,1.7000000000000002,920
2014,11,17,5,0,0,0,0,17,1.5,920
2014,11,17,6,0,3,0,3,17,1.4000000000000001,920
2014,11,17,7,0,200,391,97,19,1.3,920
2014,11,17,8,0,431,603,145,21,1.6,920
2014,11,17,9,0,636,715,173,24,1.8,920
2014,11,17,10,0,788,775,189,26,2,920
2014,11,17,11,0,870,802,197,27,2.1,920
2014,11,17,12,0,876,804,198,27,2.1,920
2014,11,17,13,0,804,780,191,27,2.2,920
2014,11,17,14,0,662,725,176,27,2.2,920
2014,11,17,15,0,464,624,150,26,2.2,920
2014,11,17,16,0,236,434,106,24,2,920
2014,11,17,17,0,13,0,13,22,2.1,920
2014,11,17,18,0,0,0,0,21,2.2,920
2014,11,17,19,0,0,0,0,20,2.2,920
2014,11,17,20,0,0,0,0,20,2.3000000000000003,920
2014,11,17,21,0,0,0,0,19,2.4000000000000004,920
2014,11,17,22,0,0,0,0,18,2.4000000000000004,920
2014,11,17,23,0,0,0,0,18,2.3000000000000003,920
2014,11,18,0,0,0,0,0,17,2.2,920
2014,11,18,1,0,0,0,0,17,2.1,920
2014,11,18,2,0,0,0,0,17,2.1,920
2014,11,18,3,0,0,0,0,16,2.1,920
2014,11,18,4,0,0,0,0,16,2.2,920
2014,11,18,5,0,0,0,0,16,2.3000000000000003,920
2014,11,18,6,0,2,0,2,17,2.4000000000000004,920
2014,11,18,7,0,199,392,97,20,2.2,920
2014,11,18,8,0,430,605,145,23,2.5,920
2014,11,18,9,0,635,716,173,25,2.8000000000000003,920
2014,11,18,10,0,787,776,189,26,2.9000000000000004,920
2014,11,18,11,0,869,803,197,27,2.9000000000000004,920
2014,11,18,12,0,875,805,198,27,2.9000000000000004,920
2014,11,18,13,0,804,781,191,27,2.8000000000000003,920
2014,11,18,14,0,653,609,246,26,2.8000000000000003,920
2014,11,18,15,0,276,88,231,25,2.8000000000000003,920
2014,11,18,16,0,202,221,136,24,2.6,920
2014,11,18,17,0,6,0,6,21,2.7,920
2014,11,18,18,0,0,0,0,20,2.8000000000000003,920
2014,11,18,19,0,0,0,0,20,2.9000000000000004,920
2014,11,18,20,0,0,0,0,19,3,920
2014,11,18,21,0,0,0,0,18,3,920
2014,11,18,22,0,0,0,0,18,3,920
2014,11,18,23,0,0,0,0,17,2.9000000000000004,920
2014,11,19,0,0,0,0,0,17,2.8000000000000003,920
2014,11,19,1,0,0,0,0,16,2.7,920
2014,11,19,2,0,0,0,0,16,2.4000000000000004,920
2014,11,19,3,0,0,0,0,17,2.1,920
2014,11,19,4,0,0,0,0,17,2,920
2014,11,19,5,0,0,0,0,16,1.9000000000000001,920
2014,11,19,6,0,2,0,2,16,2,920
2014,11,19,7,0,197,389,96,18,2,920
2014,11,19,8,0,427,603,145,20,2.4000000000000004,920
2014,11,19,9,0,633,716,173,23,2.6,920
2014,11,19,10,0,785,777,189,25,2.8000000000000003,920
2014,11,19,11,0,869,805,197,26,2.9000000000000004,920
2014,11,19,12,0,875,807,198,27,2.8000000000000003,920
2014,11,19,13,0,793,776,186,27,2.8000000000000003,920
2014,11,19,14,0,632,615,221,26,2.7,920
2014,11,19,15,0,398,349,223,25,2.7,920
2014,11,19,16,0,237,438,107,24,2.5,920
2014,11,19,17,0,7,0,7,22,2.6,920
2014,11,19,18,0,0,0,0,21,2.7,920
2014,11,19,19,0,0,0,0,20,2.7,920
2014,11,19,20,0,0,0,0,20,2.7,920
2014,11,19,21,0,0,0,0,19,2.6,920
2014,11,19,22,0,0,0,0,19,2.5,920
2014,11,19,23,0,0,0,0,19,2.4000000000000004,920
2014,11,20,0,0,0,0,0,19,2.3000000000000003,920
2014,11,20,1,0,0,0,0,18,2.2,920
2014,11,20,2,0,0,0,0,18,2.3000000000000003,920
2014,11,20,3,0,0,0,0,18,2.3000000000000003,920
2014,11,20,4,0,0,0,0,18,2.1,920
2014,11,20,5,0,0,0,0,18,2.1,920
2014,11,20,6,0,1,0,1,18,2.1,920
2014,11,20,7,0,193,353,102,19,2.2,920
2014,11,20,8,0,356,312,210,21,2.5,920
2014,11,20,9,0,620,667,193,23,2.6,920
2014,11,20,10,0,780,773,189,25,2.7,920
2014,11,20,11,0,847,793,187,26,2.7,920
2014,11,20,12,0,870,804,197,26,2.7,920
2014,11,20,13,0,781,760,188,26,2.6,920
2014,11,20,14,0,659,726,176,26,2.6,920
2014,11,20,15,0,461,605,158,26,2.5,920
2014,11,20,16,0,207,283,123,24,2.3000000000000003,920
2014,11,20,17,0,9,0,9,22,2.2,920
2014,11,20,18,0,0,0,0,22,2.2,920
2014,11,20,19,0,0,0,0,22,2.2,920
2014,11,20,20,0,0,0,0,21,2.1,920
2014,11,20,21,0,0,0,0,21,2.1,920
2014,11,20,22,0,0,0,0,20,2.2,920
2014,11,20,23,0,0,0,0,20,2.3000000000000003,920
2014,11,21,0,0,0,0,0,20,2.4000000000000004,920
2014,11,21,1,0,0,0,0,19,2.4000000000000004,920
2014,11,21,2,0,0,0,0,19,2.4000000000000004,920
2014,11,21,3,0,0,0,0,19,2.2,920
2014,11,21,4,0,0,0,0,18,2,920
2014,11,21,5,0,0,0,0,18,1.9000000000000001,920
2014,11,21,6,0,2,0,2,18,1.7000000000000002,920
2014,11,21,7,0,170,242,108,19,1.7000000000000002,920
2014,11,21,8,0,421,580,151,21,1.8,920
2014,11,21,9,0,625,711,172,24,1.9000000000000001,920
2014,11,21,10,0,776,771,188,26,1.7000000000000002,920
